,title,type,release_year,age_certification,genres,production_countries,imdb_id,imdb_score,imdb_votes
3203,Outer Banks,SHOW,2020,TV-MA,"['action', 'drama', 'romance', 'thriller', 'crime']",['US'],tt10293938,7.5,43404.0
3204,Locke & Key,SHOW,2020,TV-14,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],tt3007572,7.4,72031.0
3206,The Circle,SHOW,2020,TV-MA,['reality'],['US'],tt9581768,7.3,6380.0
3209,Are You Afraid of the Dark?,SHOW,2019,TV-PG,"['thriller', 'horror', 'family', 'drama', 'fantasy']",['US'],tt10473306,7.1,2151.0
3211,In the Dark,SHOW,2019,TV-14,"['comedy', 'drama', 'crime', 'horror', 'action']",['US'],tt7772602,7.7,10927.0
3212,Young Wallander,SHOW,2020,TV-MA,"['crime', 'drama', 'thriller']",['GB'],tt9359220,6.8,11039.0
3214,Tuca & Bertie,SHOW,2019,TV-MA,"['comedy', 'animation']",['US'],tt8036272,7.3,6724.0
3219,Feel Good,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",['GB'],tt10098620,7.5,10317.0
3222,Love Is Blind,SHOW,2020,TV-MA,"['reality', 'romance']",['US'],tt11704040,6.1,7655.0
3225,Into the Night,SHOW,2020,TV-MA,"['scifi', 'drama', 'thriller']",['BE'],tt10919486,7.1,30746.0
3226,Criminal: UK,SHOW,2019,TV-MA,"['drama', 'thriller', 'crime']",['GB'],tt9348692,7.6,17992.0
3227,Never Have I Ever,SHOW,2020,TV-14,"['drama', 'comedy']",['US'],tt10062292,7.8,45346.0
3228,The Daily Life of the Immortal King,SHOW,2020,TV-14,"['scifi', 'comedy', 'fantasy', 'animation', 'action']",['CN'],tt11755260,7.2,1211.0
3231,The Cursed,SHOW,2020,TV-MA,"['scifi', 'drama', 'fantasy', 'thriller']",['KR'],tt11841276,7.1,395.0
3232,Get Organized with The Home Edit,SHOW,2020,TV-PG,['reality'],['US'],tt10834478,5.3,1454.0
3234,Sweet Magnolias,SHOW,2020,TV-14,"['drama', 'romance']",['US'],tt9077540,7.3,17435.0
3236,Alice in Borderland,SHOW,2020,TV-MA,"['action', 'drama', 'scifi', 'thriller', 'fantasy']",['JP'],tt10795658,7.6,47651.0
3237,Raising Dion,SHOW,2019,TV-G,"['scifi', 'drama']",['US'],tt7826108,7.1,14464.0
3239,Kingdom,SHOW,2019,TV-MA,"['action', 'thriller', 'drama', 'scifi', 'horror', 'history']",['KR'],tt6611916,8.3,43760.0
3241,Black Summer,SHOW,2019,TV-MA,"['scifi', 'action', 'drama', 'horror', 'thriller']",['US'],tt8923854,6.5,28657.0
3243,The Promised Neverland,SHOW,2019,TV-MA,"['scifi', 'action', 'thriller', 'drama', 'fantasy', 'horror', 'animation']",['JP'],tt8788458,8.4,34730.0
3244,Dracula,SHOW,2020,TV-MA,"['action', 'drama', 'fantasy', 'horror', 'thriller']",['GB'],tt9165388,6.8,45971.0
3249,The Dark Crystal: Age of Resistance,SHOW,2019,TV-PG,"['scifi', 'drama', 'animation', 'fantasy', 'family', 'horror', 'action']","['GB', 'US']",tt6905542,8.4,24164.0
3250,When They See Us,SHOW,2019,TV-MA,"['drama', 'history', 'crime']",['US'],tt7137906,8.9,114127.0
3251,Cocomelon,SHOW,2019,TV-PG,"['animation', 'comedy', 'family']","['US', 'GB']",tt12427840,4.9,522.0
3252,Another Life,SHOW,2019,TV-MA,"['scifi', 'thriller', 'drama']",['US'],tt8369840,5.2,35108.0
3254,Living with Yourself,SHOW,2019,TV-MA,"['drama', 'comedy', 'scifi']",['US'],tt8880894,7.2,30134.0
3256,The Movies That Made Us,SHOW,2019,TV-PG,"['history', 'documentation', 'family']",['US'],tt10681222,7.6,6147.0
3257,Giri/Haji,SHOW,2019,TV-MA,"['thriller', 'crime', 'drama']",['GB'],tt8001106,7.8,13570.0
3258,Don't F**k with Cats: Hunting an Internet Killer,SHOW,2019,TV-MA,"['crime', 'documentation']","['US', 'GB']",tt11318602,8.0,50250.0
3263,The Valhalla Murders,SHOW,2019,TV-MA,"['thriller', 'crime', 'drama', 'scifi']",['IS'],tt9100822,7.1,13038.0
3269,Barbarians,SHOW,2020,TV-MA,"['action', 'drama', 'history']",['DE'],tt9184986,7.2,23180.0
3271,Marianne,SHOW,2019,TV-MA,"['thriller', 'drama', 'horror']",['FR'],tt10875696,7.4,14518.0
3272,The Haunting of Bly Manor,SHOW,2020,TV-MA,"['drama', 'scifi', 'thriller', 'horror']",['US'],tt10970552,7.3,96015.0
3273,"Roswell, New Mexico",SHOW,2019,TV-14,"['scifi', 'drama', 'romance']",['US'],tt7588054,6.2,11928.0
3275,Hollywood,SHOW,2020,TV-MA,"['drama', 'history']",['US'],tt9827854,7.5,35067.0
3278,Cursed,SHOW,2020,TV-MA,"['scifi', 'action', 'drama', 'fantasy']",['US'],tt8210856,5.8,29446.0
3280,To the Lake,SHOW,2019,TV-MA,"['scifi', 'thriller', 'drama']",['RU'],tt9151230,7.2,12456.0
3281,Pokémon Journeys: The Series,SHOW,2020,TV-Y7,"['animation', 'action', 'scifi', 'comedy', 'family', 'fantasy']",['JP'],tt14033496,6.9,472.0
3282,The Defeated,SHOW,2020,TV-MA,"['drama', 'thriller']",['DE'],tt8879894,7.0,5597.0
3284,Conversations with a Killer: The Ted Bundy Tapes,SHOW,2019,TV-MA,"['crime', 'history', 'documentation']",['US'],tt9425132,7.8,27439.0
3286,I Am Not Okay with This,SHOW,2020,TV-MA,"['comedy', 'drama', 'fantasy', 'scifi']",['US'],tt9446688,7.5,56459.0
3287,Tiger King,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11823076,7.5,76961.0
3289,Unorthodox,SHOW,2020,TV-MA,['drama'],['DE'],tt7607544,8.0,74118.0
3294,Warrior Nun,SHOW,2020,TV-MA,"['scifi', 'action', 'drama', 'fantasy']",['US'],tt9059350,6.8,29164.0
3295,Ragnarok,SHOW,2020,TV-MA,"['action', 'drama', 'fantasy', 'thriller', 'scifi']",['NO'],tt9251798,7.5,36185.0
3296,The Order,SHOW,2019,TV-MA,"['scifi', 'horror', 'drama', 'fantasy', 'crime', 'thriller']",['US'],tt8295472,6.7,27286.0
3300,Love on the Spectrum,SHOW,2019,TV-14,"['reality', 'documentation', 'romance']",['AU'],tt11904786,8.6,5210.0
3304,Away,SHOW,2020,TV-14,"['scifi', 'drama', 'romance']",['US'],tt8787802,6.6,23706.0
3306,The Pharmacist,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11600174,7.7,6989.0
3309,Ghost in the Shell: SAC_2045,SHOW,2020,TV-14,"['scifi', 'animation', 'action', 'thriller', 'crime', 'drama']",['JP'],tt9466298,6.2,2020.0
3313,The Politician,SHOW,2019,TV-14,"['comedy', 'drama']",['US'],tt7971476,7.5,21887.0
3314,The Society,SHOW,2019,TV-MA,"['scifi', 'thriller', 'drama']",['US'],tt8778064,7.0,27693.0
3315,The Untamed,SHOW,2019,TV-14,"['action', 'comedy', 'romance', 'drama', 'fantasy', 'horror']",['CN'],tt10554898,8.8,5963.0
3320,Our Planet,SHOW,2019,TV-G,['documentation'],['GB'],tt9253866,9.3,41386.0
3321,The Family,SHOW,2019,TV-14,"['documentation', 'sport', 'reality']",['US'],tt10780886,6.4,3491.0
3322,The Spy,SHOW,2019,TV-MA,"['drama', 'history']",['FR'],tt5952634,7.9,40535.0
3324,Daybreak,SHOW,2019,TV-MA,"['scifi', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']",['US'],tt12374132,6.7,19398.0
3331,The Comey Rule,SHOW,2020,TV-MA,"['war', 'drama']",['US'],tt9174536,7.4,8598.0
3332,Merli: Dare to Know,SHOW,2019,TV-MA,"['drama', 'comedy']",['ES'],tt9415632,7.6,1711.0
3334,Too Hot to Handle,SHOW,2020,TV-MA,"['reality', 'romance']",['US'],tt12004280,4.6,12001.0
3337,Ratched,SHOW,2020,TV-MA,"['crime', 'drama', 'thriller']",['US'],tt7423538,7.2,52731.0
3339,DC Super Hero Girls,SHOW,2019,TV-PG,"['scifi', 'comedy', 'family', 'fantasy', 'drama', 'animation', 'action']",['US'],tt6927444,7.2,1193.0
3342,Dark Desire,SHOW,2020,TV-MA,"['drama', 'thriller']",['MX'],tt12540080,6.5,7135.0
3343,Unsolved Mysteries,SHOW,2020,TV-MA,"['documentation', 'drama', 'thriller', 'crime']",['US'],tt9642938,7.3,9391.0
3350,WHAT / IF,SHOW,2019,TV-MA,"['drama', 'thriller']",['US'],tt8860450,6.3,15135.0
3355,It's Okay to Not Be Okay,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",['KR'],tt12451520,8.6,21104.0
3356,Trinkets,SHOW,2019,TV-MA,"['comedy', 'crime', 'drama']",['US'],tt9134194,7.0,10263.0
3359,Messiah,SHOW,2020,TV-MA,"['drama', 'thriller']",['US'],tt7671598,7.6,42018.0
3360,BEASTARS,SHOW,2019,TV-MA,"['drama', 'romance', 'thriller', 'animation', 'crime', 'fantasy']",['JP'],tt11043632,7.7,9440.0
3361,Dorohedoro,SHOW,2020,TV-MA,"['scifi', 'horror', 'animation', 'action', 'comedy', 'fantasy']",['JP'],tt11147852,8.1,7813.0
3362,Undercover,SHOW,2019,TV-MA,"['drama', 'crime', 'thriller']",['BE'],tt7263154,7.8,16773.0
3366,Bonding,SHOW,2019,TV-MA,"['comedy', 'drama']",['US'],tt7718088,7.1,15871.0
3367,Cheer,SHOW,2020,TV-MA,"['documentation', 'sport', 'reality']",['US'],tt11426660,8.1,6145.0
3370,Wu Assassins,SHOW,2019,TV-MA,"['scifi', 'action', 'crime', 'drama', 'fantasy']",['US'],tt8652642,6.4,12799.0
3373,Lego Jurassic World: Legend of Isla Nublar,SHOW,2019,TV-PG,"['scifi', 'animation', 'comedy', 'family']",['CA'],tt10872880,6.7,272.0
3375,Green Eggs and Ham,SHOW,2019,TV-Y7,"['action', 'family', 'fantasy', 'drama', 'animation', 'comedy', 'romance']",['US'],tt4651448,8.1,2556.0
3378,Stateless,SHOW,2020,TV-14,['drama'],['AU'],tt4878488,7.5,9218.0
3380,Caliphate,SHOW,2020,TV-MA,"['war', 'crime', 'drama', 'thriller']",['SE'],tt11398870,8.2,17735.0
3381,Down to Earth with Zac Efron,SHOW,2020,TV-PG,"['documentation', 'history', 'reality']",['US'],tt12585152,8.0,6446.0
3385,Jeffrey Epstein: Filthy Rich,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt12312250,7.1,23216.0
3388,Summertime,SHOW,2020,TV-MA,"['drama', 'romance']",['IT'],tt11269886,6.0,2573.0
3389,L.A.'s Finest,SHOW,2019,TV-14,"['drama', 'crime', 'thriller', 'action', 'comedy']",['US'],tt7555294,6.1,7000.0
3391,Almost Happy,SHOW,2020,TV-MA,['comedy'],['AR'],tt12146940,6.8,870.0
3395,Dash & Lily,SHOW,2020,TV-14,"['comedy', 'drama', 'romance']",['US'],tt11127506,7.5,16978.0
3396,Dare Me,SHOW,2019,TV-MA,"['thriller', 'crime', 'reality']",['US'],tt2983222,6.6,5098.0
3399,The Gift,SHOW,2019,TV-MA,"['scifi', 'drama', 'fantasy']",['TR'],tt10075318,7.0,21582.0
3404,October Faction,SHOW,2020,TV-MA,"['drama', 'fantasy', 'horror', 'scifi']",['US'],tt8826128,6.1,10854.0
3405,Deaf U,SHOW,2020,TV-MA,"['reality', 'drama']",['US'],tt13070478,6.4,462.0
3406,Blown Away,SHOW,2019,TV-PG,"['reality', 'documentation', 'comedy', 'history']",['CA'],tt9908860,7.1,2876.0
3408,Medical Police,SHOW,2020,TV-MA,['comedy'],['US'],tt9850952,5.9,4136.0
3411,Selena: The Series,SHOW,2020,TV-PG,"['drama', 'music']",['US'],tt9421868,6.9,4435.0
3412,White Lines,SHOW,2020,TV-MA,"['thriller', 'crime', 'drama']",['GB'],tt9073958,6.6,16506.0
3417,The Devil Next Door,SHOW,2019,TV-MA,"['documentation', 'crime', 'history']","['US', 'IL']",tt11165002,7.6,13084.0
3418,Start-Up,SHOW,2020,TV-14,"['drama', 'comedy', 'romance']",['KR'],tt12867810,8.1,9021.0
3421,Toy Boy,SHOW,2019,TV-MA,"['crime', 'action', 'drama', 'thriller']",['ES'],tt8693266,6.5,7371.0
3426,Middleditch & Schwartz,SHOW,2020,TV-MA,['comedy'],['US'],tt12027034,8.6,5147.0
3428,The Twelve,SHOW,2019,TV-MA,"['thriller', 'drama']",['BE'],tt7605396,7.5,5005.0
3432,The Ripper,SHOW,2020,TV-MA,"['crime', 'documentation']",['GB'],tt13492374,7.1,9228.0
3434,Teenage Bounty Hunters,SHOW,2020,TV-MA,"['action', 'drama', 'crime', 'comedy']",['US'],tt10584608,7.6,10821.0
3436,GREAT PRETENDER,SHOW,2020,TV-MA,"['action', 'comedy', 'crime', 'drama', 'animation']",['JP'],tt11680468,7.9,4635.0
3439,Northern Rescue,SHOW,2019,TV-14,"['drama', 'family']",['CA'],tt8462412,7.1,4105.0
3441,High Score,SHOW,2020,TV-14,"['documentation', 'history']",['US'],tt12759400,7.4,7733.0
3443,Kipo and the Age of Wonderbeasts,SHOW,2020,TV-Y7,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],tt10482560,8.3,5293.0
3448,Unabomber: In His Own Words,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11833494,7.2,3338.0
3449,Garth Brooks: The Road I'm On,SHOW,2019,TV-PG,"['reality', 'documentation']",['US'],tt10095402,7.4,285.0
3450,Ares,SHOW,2020,TV-MA,"['thriller', 'drama', 'horror']",['NL'],tt8404520,5.7,4298.0
3453,The Confession Killer,SHOW,2019,TV-14,"['crime', 'documentation']",['US'],tt11307176,7.4,8733.0
3456,Traitors,SHOW,2019,TV-MA,"['war', 'thriller']",['GB'],tt7371896,6.6,3020.0
3457,Valeria,SHOW,2020,TV-MA,"['drama', 'comedy', 'romance']",['ES'],tt9731288,6.5,5510.0
3458,Tidying Up with Marie Kondo,SHOW,2019,TV-PG,['reality'],['US'],tt8115560,6.6,3529.0
3461,Aunty Donna's Big Ol House of Fun,SHOW,2020,TV-MA,['comedy'],['AU'],tt13316746,8.0,6140.0
3462,Tales of the City,SHOW,2019,TV-MA,['drama'],['US'],tt7087260,7.4,7715.0
3465,Historical Roasts,SHOW,2019,TV-MA,['comedy'],['US'],tt9169602,5.3,1675.0
3468,La Révolution,SHOW,2020,TV-MA,"['drama', 'fantasy', 'thriller', 'action']",['FR'],tt13044528,6.6,5512.0
3471,Challenger: The Final Flight,SHOW,2020,TV-14,"['documentation', 'history']",['US'],tt12930534,7.8,6778.0
3476,Grand Army,SHOW,2020,TV-MA,['drama'],['US'],tt10473150,7.5,6279.0
3479,The I-Land,SHOW,2019,TV-MA,"['drama', 'scifi', 'reality']",['US'],tt9070436,4.6,16918.0
3480,Killer Inside: The Mind of Aaron Hernandez,SHOW,2020,TV-MA,"['crime', 'documentation', 'sport']",['US'],tt11475228,7.4,16649.0
3481,Skylines,SHOW,2019,TV-MA,"['drama', 'music', 'crime', 'documentation', 'reality']",['DE'],tt9184970,7.5,2627.0
3483,Inside Bill's Brain: Decoding Bill Gates,SHOW,2019,TV-14,['documentation'],['US'],tt10837476,7.9,10776.0
3486,Song Exploder,SHOW,2020,TV-MA,"['documentation', 'music']",['US'],tt13110256,7.4,758.0
3487,Chambers,SHOW,2019,TV-MA,"['drama', 'thriller', 'fantasy', 'horror']",['US'],tt7949204,6.4,8380.0
3488,"The Mind, Explained",SHOW,2019,TV-14,['documentation'],['US'],tt10810430,8.0,5230.0
3490,The Chef Show,SHOW,2019,TV-MA,['documentation'],['US'],tt10359446,8.2,5025.0
3493,The Last Czars,SHOW,2019,TV-MA,"['documentation', 'drama', 'history', 'romance', 'war']",['GB'],tt7949606,7.3,8096.0
3496,Darwin's Game,SHOW,2020,TV-14,"['scifi', 'action', 'drama', 'animation']",['JP'],tt11405390,7.3,2284.0
3497,How to Sell Drugs Online (Fast),SHOW,2019,TV-MA,"['drama', 'comedy', 'crime', 'romance']",['DE'],tt9184994,7.9,30734.0
3500,Biohackers,SHOW,2020,TV-MA,"['scifi', 'thriller', 'drama']",['DE'],tt9849210,6.8,9346.0
3505,Fear City: New York vs The Mafia,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt12588372,7.1,7215.0
3506,Gentefied,SHOW,2020,TV-MA,"['comedy', 'drama']",['US'],tt10037034,7.3,2641.0
3507,Hotel Del Luna,SHOW,2019,TV-14,"['action', 'comedy', 'drama', 'fantasy', 'horror', 'romance', 'scifi']",['KR'],tt10220588,8.2,7832.0
3508,The Baker and the Beauty,SHOW,2020,TV-14,"['romance', 'comedy', 'drama']",['US'],tt9164986,7.5,4160.0
3509,Her Private Life,SHOW,2019,TV-14,"['drama', 'comedy', 'romance']",['KR'],tt9899340,7.7,3665.0
3511,Control Z,SHOW,2020,TV-MA,"['drama', 'thriller']",['MX'],tt11937662,6.9,8235.0
3512,Power Rangers Beast Morphers,SHOW,2019,TV-Y7,"['animation', 'scifi', 'action', 'comedy', 'drama', 'fantasy', 'thriller']",['ES'],tt8022978,6.5,585.0
3514,Capitani,SHOW,2019,TV-MA,"['thriller', 'crime', 'drama']",['LU'],tt10483610,6.6,4355.0
3517,Home for Christmas,SHOW,2019,TV-MA,"['comedy', 'drama', 'romance']",['NO'],tt10069398,7.7,13670.0
3518,Quicksand,SHOW,2019,TV-MA,"['drama', 'crime', 'thriller']",['SE'],tt8686106,7.5,21077.0
3519,"Sex, Explained",SHOW,2020,TV-MA,['documentation'],['US'],tt11390530,6.9,3177.0
3521,Rainbow High,SHOW,2020,TV-Y,"['comedy', 'family', 'animation']",['US'],tt13488080,6.4,116.0
3523,Ju-On: Origins,SHOW,2020,TV-MA,"['thriller', 'drama', 'horror']",['JP'],tt12313914,6.1,4467.0
3529,Special,SHOW,2019,TV-MA,"['comedy', 'drama']",['US'],tt9381622,7.6,9202.0
3530,Exhibit A,SHOW,2019,TV-14,"['crime', 'family', 'documentation']",['US'],tt10376904,6.3,1030.0
3531,Itaewon Class,SHOW,2020,TV-MA,"['drama', 'romance']",['KR'],tt11239552,8.2,12030.0
3533,Turn Up Charlie,SHOW,2019,TV-MA,"['drama', 'comedy', 'music']",['GB'],tt8304498,7.1,7251.0
3534,The Disappearance of Madeleine McCann,SHOW,2019,TV-14,"['crime', 'documentation']",['GB'],tt9879074,6.6,10286.0
3535,Floor is Lava,SHOW,2020,TV-Y7,['reality'],['US'],tt12370124,5.3,2135.0
3543,Detention,SHOW,2020,TV-MA,"['drama', 'horror', 'thriller']",['TW'],tt13175760,6.3,496.0
3546,Kengan Ashura,SHOW,2019,TV-MA,"['animation', 'action', 'sport']",['JP'],tt9058134,8.0,4719.0
3548,Abyss,SHOW,2019,TV-14,"['scifi', 'crime', 'fantasy', 'romance', 'comedy']",['KR'],tt10055734,7.1,2131.0
3551,The Trials of Gabriel Fernandez,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11822998,8.1,10982.0
3553,Gameboys,SHOW,2020,TV-14,"['drama', 'comedy', 'romance']",['PH'],tt12508898,8.5,1066.0
3555,Black Space,SHOW,2020,TV-MA,"['crime', 'drama', 'thriller']",['IL'],tt13660638,6.7,1758.0
3556,Spinning Out,SHOW,2020,TV-MA,"['drama', 'sport']",['US'],tt9117054,7.6,13692.0
3559,Dolly Parton's Heartstrings,SHOW,2019,TV-14,"['drama', 'comedy', 'music']",['US'],tt8509922,7.6,2107.0
3560,The Bonfire of Destiny,SHOW,2019,TV-MA,"['drama', 'history']",['FR'],tt9050352,7.6,4442.0
3565,Indian Matchmaking,SHOW,2020,TV-14,"['reality', 'documentation', 'romance']","['IN', 'US']",tt12580168,6.2,3049.0
3567,High Seas,SHOW,2019,TV-MA,"['drama', 'crime', 'comedy']",['ES'],tt8961508,6.8,7154.0
3572,Julie and the Phantoms,SHOW,2020,TV-G,"['scifi', 'music', 'comedy', 'drama', 'family', 'fantasy', 'documentation']",['US'],tt10183988,8.4,9461.0
3575,Someone Has to Die,SHOW,2020,TV-MA,"['crime', 'drama', 'thriller']","['MX', 'ES']",tt10311932,6.3,4718.0
3580,The Uncanny Counter,SHOW,2020,TV-14,"['drama', 'action', 'fantasy', 'horror']",['KR'],tt13273826,8.0,5552.0
3584,Self Made: Inspired by the Life of Madam C.J. Walker,SHOW,2020,TV-MA,"['drama', 'history']",['US'],tt8771910,7.3,11586.0
3585,V Wars,SHOW,2019,TV-MA,"['scifi', 'drama', 'horror']",['US'],tt7403736,6.1,13531.0
3587,The Naked Director,SHOW,2019,TV-MA,"['drama', 'comedy']",['JP'],tt10477528,7.7,6052.0
3591,The Baby-Sitters Club,SHOW,2020,TV-G,"['family', 'comedy', 'drama']",['US'],tt8690518,7.3,3786.0
3593,The Letter for the King,SHOW,2020,TV-PG,"['fantasy', 'action', 'family', 'scifi']",['GB'],tt8741648,5.9,7376.0
3596,Black Dog,SHOW,2019,TV-14,['drama'],['KR'],tt11377920,7.7,129.0
3598,Tiny Pretty Things,SHOW,2020,TV-MA,"['thriller', 'drama']",['US'],tt10767748,5.9,9115.0
3601,No Good Nick,SHOW,2019,TV-PG,"['comedy', 'drama', 'family']",['US'],tt9039142,6.0,2843.0
3604,Persona,SHOW,2019,TV-MA,['drama'],['KR'],tt10027990,6.6,1164.0
3606,BNA,SHOW,2020,TV-14,"['scifi', 'animation', 'action', 'fantasy']",['JP'],tt12013558,7.2,2478.0
3607,Carmen Sandiego,SHOW,2019,TV-Y7,"['action', 'crime', 'animation', 'thriller', 'family']",['US'],tt7042146,7.9,5557.0
3609,The Liberator,SHOW,2020,TV-MA,"['animation', 'action', 'drama', 'war']",['US'],tt9308682,7.6,5942.0
3610,Trial by Media,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11963042,7.1,3096.0
3611,Connected,SHOW,2020,TV-14,"['documentation', 'comedy']",['US'],tt12753692,7.5,1704.0
3614,Love Alarm,SHOW,2019,TV-MA,"['scifi', 'romance', 'comedy', 'drama']",['KR'],tt9145880,6.8,5262.0
3617,The Eddy,SHOW,2020,TV-MA,"['drama', 'music', 'thriller']","['FR', 'US']",tt7322210,7.1,2908.0
3618,Love & Anarchy,SHOW,2020,TV-MA,"['comedy', 'drama', 'romance']",['SE'],tt10888876,7.4,7896.0
3623,The Mess You Leave Behind,SHOW,2020,TV-MA,"['thriller', 'crime', 'drama']",['ES'],tt9731242,6.8,8848.0
3631,Carole & Tuesday,SHOW,2019,TV-PG,"['scifi', 'music', 'animation', 'drama']",['JP'],tt8107988,7.8,1979.0
3632,Vampires,SHOW,2020,TV-MA,"['scifi', 'drama', 'fantasy', 'horror']",['FR'],tt11829316,5.6,1234.0
3637,The Trial,SHOW,2019,TV-MA,"['crime', 'thriller', 'drama']",['IT'],tt10549212,7.2,3032.0
3640,Killer Ratings,SHOW,2019,TV-MA,"['documentation', 'crime']",['BR'],tt10243692,7.6,1671.0
3643,Japan Sinks: 2020,SHOW,2020,TV-MA,"['action', 'scifi', 'animation', 'drama']",['JP'],tt12031040,6.4,2922.0
3647,Lenox Hill,SHOW,2020,TV-MA,['documentation'],['US'],tt12190580,8.7,2276.0
3648,The Alcàsser Murders,SHOW,2019,TV-MA,"['documentation', 'crime']",['ES'],tt8035424,7.1,2127.0
3651,The Possessed,SHOW,2020,TV-MA,"['thriller', 'horror']",['KR'],tt12929796,5.7,882.0
3659,Kevin Hart: Don't F**k This Up,SHOW,2019,TV-MA,['documentation'],['US'],tt11313054,6.4,2009.0
3662,Touch Your Heart,SHOW,2019,TV-MA,"['comedy', 'drama', 'romance']",['KR'],tt9466990,7.7,3046.0
3664,Vagabond,SHOW,2019,TV-MA,"['drama', 'action', 'thriller', 'romance']",['KR'],tt8523042,8.2,7544.0
3673,Love 101,SHOW,2020,TV-14,"['comedy', 'drama', 'romance']",['TR'],tt10516352,7.5,13797.0
3676,Lovestruck in the City,SHOW,2020,TV-14,"['drama', 'romance']",['KR'],tt13394544,7.7,2129.0
3677,Hospital Playlist,SHOW,2020,TV-14,"['comedy', 'drama']",['KR'],tt11769304,8.8,4836.0
3682,How to Fix a Drug Scandal,SHOW,2020,TV-MA,"['crime', 'documentation']",['US'],tt11958942,7.0,3232.0
3684,Dream Home Makeover,SHOW,2020,TV-G,['reality'],['US'],tt13161310,5.5,1078.0
3687,Ricky Zoom,SHOW,2019,TV-Y,"['animation', 'family']",['CN'],tt10932166,6.3,90.0
3688,The Barrier,SHOW,2020,TV-MA,"['scifi', 'fantasy', 'thriller', 'action', 'drama', 'war']",['ES'],tt9460858,6.8,3447.0
3693,Ashley Garcia: Genius in Love,SHOW,2020,TV-PG,['comedy'],['US'],tt10380934,6.8,1183.0
3707,The Playbook,SHOW,2020,TV-MA,"['documentation', 'sport']",['US'],tt12930602,7.4,1360.0
3710,Family Business,SHOW,2019,TV-MA,"['comedy', 'family']",['FR'],tt10423460,7.4,3907.0
3714,We Are the Champions,SHOW,2020,TV-MA,['documentation'],['US'],tt12409154,7.1,1379.0
3715,My First First Love,SHOW,2019,TV-PG,['drama'],['KR'],tt8995604,7.5,2163.0
3719,Alien Worlds,SHOW,2020,TV-PG,"['documentation', 'animation', 'scifi']",['GB'],tt13464340,6.5,3509.0
3725,AJ and the Queen,SHOW,2020,TV-14,"['comedy', 'drama']",['US'],tt8404094,7.4,7961.0
3727,"Breakfast, Lunch & Dinner",SHOW,2019,TV-MA,['documentation'],['US'],tt10681670,6.7,1045.0
3728,Mythomaniac,SHOW,2019,TV-MA,"['comedy', 'drama']",['FR'],tt10677432,6.7,1274.0
3730,The American Barbecue Showdown,SHOW,2020,TV-G,['reality'],['US'],tt12938472,7.1,1151.0
3732,History 101,SHOW,2020,TV-PG,"['documentation', 'history']",['GB'],tt11958648,6.8,4031.0
3738,Lunatics,SHOW,2019,TV-MA,['comedy'],['US'],tt8164794,6.6,3136.0
3741,Chef's Table: BBQ,SHOW,2020,TV-14,['documentation'],['US'],tt12917170,7.8,981.0
3749,Schulz Saves America,SHOW,2020,TV-MA,['comedy'],['US'],tt13607518,7.3,1069.0
3751,Criminal: Germany,SHOW,2019,TV-MA,"['drama', 'crime']",['DE'],tt10986056,7.7,5108.0
3755,Heaven Official's Blessing,SHOW,2020,TV-14,"['action', 'scifi', 'animation']","['CN', 'US']",tt13375866,8.3,1349.0
3756,Girls from Ipanema,SHOW,2019,TV-MA,"['drama', 'romance']",['BR'],tt8001788,7.8,3423.0
3770,Glow Up: Britain's Next Make-Up Star,SHOW,2019,TV-14,['reality'],['GB'],tt9680524,6.8,1975.0
3775,Dragons: Rescue Riders,SHOW,2019,TV-Y,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",['US'],tt10687134,5.9,304.0
3776,My Perfect Landing,SHOW,2020,TV-G,['family'],['CA'],tt10268080,6.6,161.0
3778,The Crowned Clown,SHOW,2019,TV-14,"['action', 'history', 'romance', 'drama']",['KR'],tt9266592,8.0,880.0
3779,Mr. Iglesias,SHOW,2019,TV-14,['comedy'],['US'],tt8403536,7.1,6703.0
3782,Crime Diaries: Night Out,SHOW,2019,TV-MA,['crime'],['MX'],tt10242266,7.3,850.0
3785,Awake: The Million Dollar Game,SHOW,2019,TV-PG,['reality'],['US'],tt10370956,5.9,759.0
3786,Oktoberfest: Beer & Blood,SHOW,2020,TV-MA,"['drama', 'history', 'thriller']",['DE'],tt10244612,6.8,2119.0
3789,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,TV-14,"['scifi', 'action', 'animation', 'fantasy']",['JP'],tt6908976,4.5,1808.0
3791,Hache,SHOW,2019,TV-MA,"['crime', 'drama', 'thriller']",['ES'],tt8575476,6.5,1610.0
